timestamp,x,y,velocity,altitude,mode,battery,signal
2026-04-01T21:44:37.968069,35.0,0.0,5.0,19.9,WAYPOINT,96,4
2026-04-01T21:44:38.920726,40.0,0.0,5.0,20.0,WAYPOINT,95,4
2026-04-01T21:44:39.896115,45.0,0.0,5.0,19.9,WAYPOINT,95,3
2026-04-01T21:44:40.876608,50.0,0.0,5.0,19.5,WAYPOINT,94,3
2026-04-01T21:44:42.007860,50.0,5.0,5.0,19.0,WAYPOINT,94,3
2026-04-01T21:44:43.039848,50.0,10.0,5.0,18.4,WAYPOINT,93,3
2026-04-01T21:44:43.952687,50.0,15.0,5.0,17.6,WAYPOINT,93,4
2026-04-01T21:44:44.902606,50.0,20.0,5.0,16.7,WAYPOINT,92,4
2026-04-01T21:44:46.222773,50.0,25.0,5.0,15.7,WAYPOINT,92,4
2026-04-01T21:44:47.137913,50.0,30.0,5.0,14.7,WAYPOINT,91,4
2026-04-01T21:44:48.127834,50.0,35.0,5.0,13.7,WAYPOINT,91,4
2026-04-01T21:44:48.878429,50.0,40.0,5.0,12.8,WAYPOINT,90,4
2026-04-01T21:44:49.938469,50.0,45.0,5.0,11.9,WAYPOINT,90,4
2026-04-01T21:44:50.915459,50.0,50.0,5.0,11.2,WAYPOINT,89,3
2026-04-01T21:44:51.935040,45.0,50.0,5.0,10.6,WAYPOINT,89,3
2026-04-01T21:44:52.896878,40.0,50.0,5.0,10.2,WAYPOINT,88,3
2026-04-01T21:44:53.938149,35.0,50.0,5.0,10.0,WAYPOINT,88,4
2026-04-01T21:44:54.913955,30.0,50.0,5.0,10.0,WAYPOINT,87,4
2026-04-01T21:44:55.899380,25.0,50.0,5.0,10.2,WAYPOINT,87,4
2026-04-01T21:44:57.074690,20.0,50.0,5.0,10.6,WAYPOINT,86,4
2026-04-01T21:44:57.948851,15.0,50.0,5.0,11.1,WAYPOINT,86,4
2026-04-01T21:44:58.984572,10.0,50.0,5.0,11.8,WAYPOINT,85,4
2026-04-01T21:44:59.936290,5.0,50.0,5.0,12.7,WAYPOINT,85,4
2026-04-01T21:45:00.932828,0.0,50.0,5.0,13.6,AUTO,84,3
2026-04-01T21:45:01.876046,0.0,45.0,5.0,14.6,AUTO,84,3
2026-04-01T21:45:03.143715,0.0,40.0,5.0,15.6,AUTO,83,3
2026-04-01T21:45:03.928403,0.0,35.0,5.0,16.6,AUTO,83,3
2026-04-01T21:45:04.897281,0.0,30.0,5.0,17.5,AUTO,82,4
2026-04-01T21:45:05.965008,0.0,25.0,5.0,18.3,AUTO,82,4
2026-04-01T21:45:06.909770,0.0,20.0,5.0,19.0,AUTO,81,4
2026-04-01T21:45:07.927886,0.0,15.0,5.0,19.5,AUTO,81,4
2026-04-01T21:45:08.911890,0.0,10.0,5.0,19.8,AUTO,80,4
2026-04-01T21:45:09.913768,0.0,5.0,5.0,20.0,AUTO,80,4
2026-04-01T21:45:10.896059,0.0,0.0,5.0,19.9,AUTO,79,4
2026-04-01T21:45:11.939281,5.0,0.0,5.0,19.7,AUTO,79,3
2026-04-01T21:45:12.984729,10.0,0.0,5.0,19.3,AUTO,78,3
2026-04-01T21:45:13.942348,15.0,0.0,5.0,18.7,AUTO,78,3
2026-04-01T21:45:14.976118,20.0,0.0,5.0,17.9,AUTO,77,4
2026-04-01T21:45:16.265559,25.0,0.0,5.0,17.1,AUTO,77,4
2026-04-01T21:45:16.924455,30.0,0.0,5.0,16.1,AUTO,76,4
2026-04-01T21:45:17.980032,35.0,0.0,5.0,15.1,AUTO,76,4
2026-04-01T21:45:18.943493,40.0,0.0,5.0,14.1,AUTO,75,4
2026-04-01T21:45:19.900063,45.0,0.0,5.0,13.2,AUTO,75,4
2026-04-01T21:45:20.932091,50.0,0.0,5.0,12.3,AUTO,74,4
2026-04-01T21:45:21.973771,50.0,5.0,5.0,11.5,AUTO,74,3
2026-04-01T21:45:22.976029,50.0,10.0,5.0,10.9,AUTO,73,3
2026-04-01T21:45:23.934976,50.0,15.0,5.0,10.4,AUTO,73,3
2026-04-01T21:45:24.921669,50.0,20.0,5.0,10.1,AUTO,72,3
2026-04-01T21:45:25.951700,50.0,25.0,5.0,10.0,AUTO,72,4
2026-04-01T21:45:26.970522,50.0,30.0,5.0,10.1,AUTO,71,4
2026-04-01T21:45:28.013263,50.0,35.0,5.0,10.4,AUTO,71,4
2026-04-01T21:45:29.111291,50.0,40.0,5.0,10.9,AUTO,70,4
2026-04-01T21:45:29.988613,50.0,45.0,5.0,11.5,AUTO,70,4
2026-04-01T21:45:31.007603,50.0,50.0,5.0,12.3,MANUAL,69,4
2026-04-01T21:45:31.982282,45.0,50.0,5.0,13.2,MANUAL,69,4
2026-04-01T21:45:33.140079,40.0,50.0,5.0,14.2,MANUAL,68,3
2026-04-01T21:45:33.915670,35.0,50.0,5.0,15.2,MANUAL,68,3
