timestamp,x,y,velocity,altitude,mode,battery,signal
2026-04-01T22:00:52.733632,0.0,0.0,5.0,15.0,WAYPOINT,99,3
2026-04-01T22:00:53.753825,5.0,0.0,5.0,16.0,WAYPOINT,99,3
2026-04-01T22:00:54.743832,10.0,0.0,5.0,16.9,WAYPOINT,98,4
2026-04-01T22:00:55.736318,15.0,0.0,5.0,17.8,WAYPOINT,98,4
2026-04-01T22:00:56.725235,20.0,0.0,5.0,18.6,WAYPOINT,97,4
2026-04-01T22:00:57.783947,25.0,0.0,5.0,19.2,WAYPOINT,97,4
2026-04-01T22:01:01.493493,30.0,0.0,5.0,19.7,WAYPOINT,96,4
2026-04-01T22:01:05.461544,35.0,0.0,5.0,19.9,WAYPOINT,96,4
2026-04-01T22:01:05.461717,40.0,0.0,5.0,20.0,WAYPOINT,95,4
2026-04-01T22:01:05.462027,45.0,0.0,5.0,19.9,WAYPOINT,95,3
2026-04-01T22:01:05.462385,50.0,0.0,5.0,19.5,WAYPOINT,94,3
2026-04-01T22:01:05.462773,50.0,5.0,5.0,19.0,WAYPOINT,94,3
2026-04-01T22:01:05.462894,50.0,10.0,5.0,18.4,WAYPOINT,93,3
2026-04-01T22:01:05.778150,50.0,15.0,5.0,17.6,WAYPOINT,93,4
2026-04-01T22:01:06.728283,50.0,20.0,5.0,16.7,WAYPOINT,92,4
2026-04-01T22:01:07.748971,50.0,25.0,5.0,15.7,WAYPOINT,92,4
2026-04-01T22:01:08.742780,50.0,30.0,5.0,14.7,WAYPOINT,91,4
2026-04-01T22:01:09.735931,50.0,35.0,5.0,13.7,WAYPOINT,91,4
2026-04-01T22:01:10.723288,50.0,40.0,5.0,12.8,WAYPOINT,90,4
2026-04-01T22:01:11.753698,50.0,45.0,5.0,11.9,WAYPOINT,90,4
2026-04-01T22:01:12.743405,50.0,50.0,5.0,11.2,WAYPOINT,89,3
2026-04-01T22:01:13.733365,45.0,50.0,5.0,10.6,WAYPOINT,89,3
2026-04-01T22:01:14.738477,40.0,50.0,5.0,10.2,WAYPOINT,88,3
2026-04-01T22:01:15.758545,35.0,50.0,5.0,10.0,WAYPOINT,88,4
2026-04-01T22:01:16.748416,30.0,50.0,5.0,10.0,WAYPOINT,87,4
2026-04-01T22:01:17.740727,25.0,50.0,5.0,10.2,WAYPOINT,87,4
2026-04-01T22:01:18.777955,20.0,50.0,5.0,10.6,WAYPOINT,86,4
2026-04-01T22:01:19.763234,15.0,50.0,5.0,11.1,WAYPOINT,86,4
2026-04-01T22:01:20.753501,10.0,50.0,5.0,11.8,WAYPOINT,85,4
2026-04-01T22:01:21.756563,5.0,50.0,5.0,12.7,WAYPOINT,85,4
2026-04-01T22:01:22.737121,0.0,50.0,5.0,13.6,AUTO,84,3
2026-04-01T22:01:23.775801,0.0,45.0,5.0,14.6,AUTO,84,3
2026-04-01T22:01:24.760729,0.0,40.0,5.0,15.6,AUTO,83,3
2026-04-01T22:01:25.793919,0.0,35.0,5.0,16.6,AUTO,83,3
2026-04-01T22:01:26.784163,0.0,30.0,5.0,17.5,AUTO,82,4
2026-04-01T22:01:27.776465,0.0,25.0,5.0,18.3,AUTO,82,4
2026-04-01T22:01:28.763188,0.0,20.0,5.0,19.0,AUTO,81,4
2026-04-01T22:01:29.753342,0.0,15.0,5.0,19.5,AUTO,81,4
2026-04-01T22:01:30.758473,0.0,10.0,5.0,19.8,AUTO,80,4
2026-04-01T22:01:31.781189,0.0,5.0,5.0,20.0,AUTO,80,4
2026-04-01T22:01:32.740299,0.0,0.0,5.0,19.9,AUTO,79,4
2026-04-01T22:01:33.759220,5.0,0.0,5.0,19.7,AUTO,79,3
2026-04-01T22:01:34.756747,10.0,0.0,5.0,19.3,AUTO,78,3
2026-04-01T22:01:35.800703,15.0,0.0,5.0,18.7,AUTO,78,3
2026-04-01T22:01:36.820723,20.0,0.0,5.0,17.9,AUTO,77,4
2026-04-01T22:01:37.815868,25.0,0.0,5.0,17.1,AUTO,77,4
2026-04-01T22:01:38.940760,30.0,0.0,5.0,16.1,AUTO,76,4
2026-04-01T22:01:39.788979,35.0,0.0,5.0,15.1,AUTO,76,4
2026-04-01T22:01:40.823048,40.0,0.0,5.0,14.1,AUTO,75,4
2026-04-01T22:01:41.815609,45.0,0.0,5.0,13.2,AUTO,75,4
2026-04-01T22:01:42.776450,50.0,0.0,5.0,12.3,AUTO,74,4
2026-04-01T22:01:43.793195,50.0,5.0,5.0,11.5,AUTO,74,3
