timestamp,x,y,velocity,altitude,mode,battery,signal
2026-04-02T10:09:27.824028,0.0,,,,,,
2026-04-02T10:09:27.825127,0.0,0.0,,,,,
2026-04-02T10:09:27.825276,0.0,0.0,5.0,,,,
2026-04-02T10:09:27.825664,0.0,0.0,5.0,15.0,,,
2026-04-02T10:09:27.825856,0.0,0.0,5.0,15.0,MANUAL,,
2026-04-02T10:09:27.827048,0.0,0.0,5.0,15.0,MANUAL,99,
2026-04-02T10:09:27.827633,0.0,0.0,5.0,15.0,MANUAL,99,3
2026-04-02T10:09:28.445735,5.0,0.0,5.0,15.0,MANUAL,99,3
2026-04-02T10:09:28.811828,5.0,0.0,5.0,15.0,MANUAL,99,3
2026-04-02T10:09:28.812061,5.0,0.0,5.0,15.0,MANUAL,99,3
2026-04-02T10:09:28.813367,5.0,0.0,5.0,16.0,MANUAL,99,3
2026-04-02T10:09:28.813487,5.0,0.0,5.0,16.0,MANUAL,99,3
2026-04-02T10:09:28.813564,5.0,0.0,5.0,16.0,MANUAL,99,3
2026-04-02T10:09:28.813636,5.0,0.0,5.0,16.0,MANUAL,99,3
2026-04-02T10:09:29.394733,10.0,0.0,5.0,16.0,MANUAL,99,3
2026-04-02T10:09:29.700970,10.0,0.0,5.0,16.0,MANUAL,99,3
2026-04-02T10:09:29.702049,10.0,0.0,5.0,16.0,MANUAL,99,3
2026-04-02T10:09:29.703118,10.0,0.0,5.0,16.9,MANUAL,99,3
2026-04-02T10:09:29.703421,10.0,0.0,5.0,16.9,MANUAL,99,3
2026-04-02T10:09:29.703644,10.0,0.0,5.0,16.9,MANUAL,99,3
2026-04-02T10:09:29.703977,10.0,0.0,5.0,16.9,MANUAL,99,4
2026-04-02T10:09:30.464670,15.0,0.0,5.0,16.9,MANUAL,99,4
2026-04-02T10:09:30.464821,15.0,0.0,5.0,16.9,MANUAL,99,4
2026-04-02T10:09:30.467111,15.0,0.0,5.0,16.9,MANUAL,99,4
2026-04-02T10:09:30.467223,15.0,0.0,5.0,17.8,MANUAL,99,4
